"Step","lively-dream-390 - gamma","lively-dream-390 - gamma__MIN","lively-dream-390 - gamma__MAX"
"35650","1.036000200680324","1.036000200680324","1.036000200680324"
"35652","0.9439169679369245","0.9439169679369245","0.9439169679369245"
"35660","1.1010765518460954","1.1010765518460954","1.1010765518460954"
"35668","1.359599164554051","1.359599164554051","1.359599164554051"
"35672","1.1033045394080025","1.1033045394080025","1.1033045394080025"
"35680","1.361140489578247","1.361140489578247","1.361140489578247"
"35682","1.054464076246534","1.054464076246534","1.054464076246534"
"35683","0.9007033152239663","0.9007033152239663","0.9007033152239663"
"35693","1.1874213048389979","1.1874213048389979","1.1874213048389979"
"35695","1.177643162863595","1.177643162863595","1.177643162863595"
"35702","1.4092585572174616","1.4092585572174616","1.4092585572174616"
"35722","0.8783146611281804","0.8783146611281804","0.8783146611281804"
"35726","1.0327381321362086","1.0327381321362086","1.0327381321362086"
"35728","1.0976295471191406","1.0976295471191406","1.0976295471191406"
"35729","1.02302828005382","1.02302828005382","1.02302828005382"
"35730","0.9879816259656634","0.9879816259656634","0.9879816259656634"
"35736","1.0119791414056505","1.0119791414056505","1.0119791414056505"
"35738","1.1234565717833382","1.1234565717833382","1.1234565717833382"
"35748","0.9747606047562191","0.9747606047562191","0.9747606047562191"
"35761","0.925966237272535","0.925966237272535","0.925966237272535"
"35768","1.1827755272388458","1.1827755272388458","1.1827755272388458"
"35775","1.0786386259964533","1.0786386259964533","1.0786386259964533"
"35778","1.1734380977494376","1.1734380977494376","1.1734380977494376"
"35781","1.1330508163997106","1.1330508163997106","1.1330508163997106"
"35784","0.913303554058075","0.913303554058075","0.913303554058075"
"35789","1.0898922766957964","1.0898922766957964","1.0898922766957964"
"35800","0.9496278294495174","0.9496278294495174","0.9496278294495174"
"35806","1.1501420267990656","1.1501420267990656","1.1501420267990656"
"35809","1.3180646215166365","1.3180646215166365","1.3180646215166365"
"35822","1.1968969702720642","1.1968969702720642","1.1968969702720642"
"35824","1.2550500205584936","1.2550500205584936","1.2550500205584936"
"35828","1.001602726323264","1.001602726323264","1.001602726323264"
"35829","0.9637699978692191","0.9637699978692191","0.9637699978692191"
"35847","1.067146850483758","1.067146850483758","1.067146850483758"
"35849","1.0038273547376906","1.0038273547376906","1.0038273547376906"
"35857","1.2319712340831757","1.2319712340831757","1.2319712340831757"
"35876","1.1294001042842865","1.1294001042842865","1.1294001042842865"
"35882","1.1730360559054784","1.1730360559054784","1.1730360559054784"
"35891","1.1274398820740836","1.1274398820740836","1.1274398820740836"
"35898","1.4360497891902924","1.4360497891902924","1.4360497891902924"
"35903","1.2711417802742548","1.2711417802742548","1.2711417802742548"
"35905","1.3431794132505144","1.3431794132505144","1.3431794132505144"
"35908","1.0823142443384444","1.0823142443384444","1.0823142443384444"
"35917","1.1193509783063615","1.1193509783063615","1.1193509783063615"
"35919","0.9006465971469879","0.9006465971469879","0.9006465971469879"
"35923","0.991684057882854","0.991684057882854","0.991684057882854"
"35928","1.1345416009426117","1.1345416009426117","1.1345416009426117"
"35952","1.183511768068586","1.183511768068586","1.183511768068586"
"35964","1.1195303542273385","1.1195303542273385","1.1195303542273385"
"35995","1.1412656009197235","1.1412656009197235","1.1412656009197235"
"36015","1.1378283713545119","1.1378283713545119","1.1378283713545119"
"36017","1.1636453909533364","1.1636453909533364","1.1636453909533364"
"36021","1.2350688448974065","1.2350688448974065","1.2350688448974065"
"36025","0.9532524985926492","0.9532524985926492","0.9532524985926492"
"36032","1.1408013147967202","1.1408013147967202","1.1408013147967202"
"36058","1.235844416277749","1.235844416277749","1.235844416277749"
"36091","1.2921630016395025","1.2921630016395025","1.2921630016395025"
"36092","1.115889038358416","1.115889038358416","1.115889038358416"
"36119","1.2713662045342582","1.2713662045342582","1.2713662045342582"
"36151","1.048404029437474","1.048404029437474","1.048404029437474"
"36156","0.8826655873230526","0.8826655873230526","0.8826655873230526"
"36160","1.25946278657232","1.25946278657232","1.25946278657232"
"36193","0.8235474186284202","0.8235474186284202","0.8235474186284202"
"36203","1.4032899694783347","1.4032899694783347","1.4032899694783347"
"36206","1.1652071177959442","1.1652071177959442","1.1652071177959442"
"36240","1.0421384828431266","1.0421384828431266","1.0421384828431266"
"36243","1.113159762961524","1.113159762961524","1.113159762961524"
"36260","0.893216609954834","0.893216609954834","0.893216609954834"
"36270","1.0368561106068748","1.0368561106068748","1.0368561106068748"
"36275","1.0342378446034022","1.0342378446034022","1.0342378446034022"
"36282","0.9119439508233752","0.9119439508233752","0.9119439508233752"
"36299","1.2093877622059412","1.2093877622059412","1.2093877622059412"
"36303","1.3058382868766785","1.3058382868766785","1.3058382868766785"
"36314","1.1650603711605072","1.1650603711605072","1.1650603711605072"
"36315","1.087919954742704","1.087919954742704","1.087919954742704"
"36326","1.5737375020980835","1.5737375020980835","1.5737375020980835"
"36334","1.1699277375425612","1.1699277375425612","1.1699277375425612"
"36354","0.9138868280819484","0.9138868280819484","0.9138868280819484"
"36362","1.0721816377980369","1.0721816377980369","1.0721816377980369"
"36363","1.6078208940369743","1.6078208940369743","1.6078208940369743"
"36369","1.245232003075736","1.245232003075736","1.245232003075736"
"36370","0.9374722242355347","0.9374722242355347","0.9374722242355347"
"36374","1.149402188403266","1.149402188403266","1.149402188403266"
"36382","0.990333012172154","0.990333012172154","0.990333012172154"
"36383","1.0868346861430578","1.0868346861430578","1.0868346861430578"
"36385","1.227661405290876","1.227661405290876","1.227661405290876"
"36396","1.2102504628045219","1.2102504628045219","1.2102504628045219"
"36410","1.3680775931903295","1.3680775931903295","1.3680775931903295"
"36412","0.9091277165072305","0.9091277165072305","0.9091277165072305"
"36414","1.3007901864392417","1.3007901864392417","1.3007901864392417"
"36417","1.172569181237902","1.172569181237902","1.172569181237902"
"36419","1.3922034970351629","1.3922034970351629","1.3922034970351629"
"36423","1.0380847581795283","1.0380847581795283","1.0380847581795283"
"36430","1.1119654944964819","1.1119654944964819","1.1119654944964819"
"36435","1.3475769204752786","1.3475769204752786","1.3475769204752786"
"36436","1.2187958402293069","1.2187958402293069","1.2187958402293069"
"36446","0.8457776478358677","0.8457776478358677","0.8457776478358677"
"36465","1.0312156081199646","1.0312156081199646","1.0312156081199646"
"36466","1.0429711725030626","1.0429711725030626","1.0429711725030626"
"36468","1.5943578226225716","1.5943578226225716","1.5943578226225716"
"36475","1.414035222360066","1.414035222360066","1.414035222360066"
"36485","1.0789683972086226","1.0789683972086226","1.0789683972086226"
"36489","1.3068420588970184","1.3068420588970184","1.3068420588970184"
"36502","1.0017147617680686","1.0017147617680686","1.0017147617680686"
"36517","0.9155906225953784","0.9155906225953784","0.9155906225953784"
"36518","1.1750530387674059","1.1750530387674059","1.1750530387674059"
"36549","1.0310401022434235","1.0310401022434235","1.0310401022434235"
"36567","1.1086480106626238","1.1086480106626238","1.1086480106626238"
"36581","1.1392335167952947","1.1392335167952947","1.1392335167952947"
"36588","1.406188224043165","1.406188224043165","1.406188224043165"
"36591","1.0601953268051147","1.0601953268051147","1.0601953268051147"
"36594","1.1388583055564336","1.1388583055564336","1.1388583055564336"
"36598","1.089204558304378","1.089204558304378","1.089204558304378"
"36599","0.9702768836702619","0.9702768836702619","0.9702768836702619"
"36607","1.13652560540608","1.13652560540608","1.13652560540608"
"36637","1.2610577557768141","1.2610577557768141","1.2610577557768141"
"36639","1.1538817754813604","1.1538817754813604","1.1538817754813604"
"36640","1.2456552173410143","1.2456552173410143","1.2456552173410143"
"36645","1.2995100489684515","1.2995100489684515","1.2995100489684515"
"36656","1.3701544404029846","1.3701544404029846","1.3701544404029846"
"36662","1.0927198146070753","1.0927198146070753","1.0927198146070753"
"36670","1.385767902646746","1.385767902646746","1.385767902646746"
"36686","1.1838752797671728","1.1838752797671728","1.1838752797671728"
"36689","1.2463847228458949","1.2463847228458949","1.2463847228458949"
"36691","1.0363704817635673","1.0363704817635673","1.0363704817635673"
"36707","1.0818271722112383","1.0818271722112383","1.0818271722112383"
"36709","0.9671325598444257","0.9671325598444257","0.9671325598444257"
"36710","0.8832169664757592","0.8832169664757592","0.8832169664757592"
"36714","1.1319688558578491","1.1319688558578491","1.1319688558578491"
"36717","1.170875174658639","1.170875174658639","1.170875174658639"
"36742","1.1901118627616338","1.1901118627616338","1.1901118627616338"
"36743","1.0449925873960768","1.0449925873960768","1.0449925873960768"
"36762","0.9933801548821586","0.9933801548821586","0.9933801548821586"
"36766","1.4076265905584608","1.4076265905584608","1.4076265905584608"
"36767","1.016875990799495","1.016875990799495","1.016875990799495"
"36769","0.8445902466773987","0.8445902466773987","0.8445902466773987"
"36783","0.8566895765917641","0.8566895765917641","0.8566895765917641"
"36786","1.3772294053009577","1.3772294053009577","1.3772294053009577"
"36801","1.1022811148847853","1.1022811148847853","1.1022811148847853"
"36802","1.1036920504910606","1.1036920504910606","1.1036920504910606"
"36804","1.072453796863556","1.072453796863556","1.072453796863556"
"36808","1.2688769953591483","1.2688769953591483","1.2688769953591483"
"36810","1.126245732818331","1.126245732818331","1.126245732818331"
"36819","1.1049401249204363","1.1049401249204363","1.1049401249204363"
"36822","1.2509956870760237","1.2509956870760237","1.2509956870760237"
"36838","1.134981713124684","1.134981713124684","1.134981713124684"
"36840","1.0804942846298218","1.0804942846298218","1.0804942846298218"
"36841","1.1240401480879103","1.1240401480879103","1.1240401480879103"
"36842","1.1455272052969252","1.1455272052969252","1.1455272052969252"
"36845","1.0950632904257094","1.0950632904257094","1.0950632904257094"
"36846","0.929652065038681","0.929652065038681","0.929652065038681"
"36851","1.596754103899002","1.596754103899002","1.596754103899002"
"36855","1.2704247065952845","1.2704247065952845","1.2704247065952845"
"36863","1.024751603603363","1.024751603603363","1.024751603603363"
"36868","1.2579718019281114","1.2579718019281114","1.2579718019281114"
"36871","0.9693656989506313","0.9693656989506313","0.9693656989506313"
"36874","1.1353814431599207","1.1353814431599207","1.1353814431599207"
"36881","1.0532408441816057","1.0532408441816057","1.0532408441816057"
"36897","1.2531399641718184","1.2531399641718184","1.2531399641718184"
"36910","1.0618005011762892","1.0618005011762892","1.0618005011762892"
"36933","1.1115337482520513","1.1115337482520513","1.1115337482520513"
"36946","1.1103062799998693","1.1103062799998693","1.1103062799998693"
"36954","1.1955222998346602","1.1955222998346602","1.1955222998346602"
"36955","1.0980633539812905","1.0980633539812905","1.0980633539812905"
"36962","1.1498579510620661","1.1498579510620661","1.1498579510620661"
"36965","1.098585077694484","1.098585077694484","1.098585077694484"
"36975","1.0656918755599432","1.0656918755599432","1.0656918755599432"
"36982","1.1383928103106362","1.1383928103106362","1.1383928103106362"
"36989","0.9487721111093249","0.9487721111093249","0.9487721111093249"
"36992","1.302976063319615","1.302976063319615","1.302976063319615"
"36994","0.9259269152368818","0.9259269152368818","0.9259269152368818"
"36999","0.9307500677449363","0.9307500677449363","0.9307500677449363"
"37014","1.08785822561809","1.08785822561809","1.08785822561809"
"37017","1.1599566681044442","1.1599566681044442","1.1599566681044442"
"37025","1.367936176913125","1.367936176913125","1.367936176913125"
"37039","0.877089649438858","0.877089649438858","0.877089649438858"
"37048","1.168204081909997","1.168204081909997","1.168204081909997"
"37056","1.3113654681614466","1.3113654681614466","1.3113654681614466"
"37058","1.3408663954053606","1.3408663954053606","1.3408663954053606"
"37065","1.0001545676163264","1.0001545676163264","1.0001545676163264"
"37074","0.9300546050071716","0.9300546050071716","0.9300546050071716"
"37084","1.0014292980943407","1.0014292980943407","1.0014292980943407"
"37087","1.3258013214383806","1.3258013214383806","1.3258013214383806"
"37096","1.0001563429832458","1.0001563429832458","1.0001563429832458"
"37099","1.2667769534247262","1.2667769534247262","1.2667769534247262"
"37104","1.2778861480099815","1.2778861480099815","1.2778861480099815"
"37107","1.165453634091786","1.165453634091786","1.165453634091786"
"37109","1.1409816145896912","1.1409816145896912","1.1409816145896912"
"37122","1.0582640852246965","1.0582640852246965","1.0582640852246965"
"37127","1.0530371069908142","1.0530371069908142","1.0530371069908142"
"37129","1.0271831623145513","1.0271831623145513","1.0271831623145513"
"37131","1.0744522639683314","1.0744522639683314","1.0744522639683314"
"37138","0.9315289344106402","0.9315289344106402","0.9315289344106402"
"37151","1.0380342943327767","1.0380342943327767","1.0380342943327767"
"37156","0.9780858414513725","0.9780858414513725","0.9780858414513725"
"37184","1.2027854067938668","1.2027854067938668","1.2027854067938668"
"37212","1.0163944533893041","1.0163944533893041","1.0163944533893041"
"37215","1.3213985051427568","1.3213985051427568","1.3213985051427568"
"37216","1.327962087733405","1.327962087733405","1.327962087733405"
"37228","1.0249905245644706","1.0249905245644706","1.0249905245644706"
"37230","1.254118127482278","1.254118127482278","1.254118127482278"
"37232","1.572388333933694","1.572388333933694","1.572388333933694"
"37240","1.153462780373437","1.153462780373437","1.153462780373437"
"37242","1.1592625422137124","1.1592625422137124","1.1592625422137124"
"37248","0.956752781357084","0.956752781357084","0.956752781357084"
"37253","1.3237511089869909","1.3237511089869909","1.3237511089869909"
"37263","1.0893381493432182","1.0893381493432182","1.0893381493432182"
"37279","0.879663497209549","0.879663497209549","0.879663497209549"
"37282","0.9872734461511884","0.9872734461511884","0.9872734461511884"
"37289","0.9348639675549099","0.9348639675549099","0.9348639675549099"
"37304","1.298052340745926","1.298052340745926","1.298052340745926"
"37314","1.054507621697017","1.054507621697017","1.054507621697017"
"37323","0.9010371267795563","0.9010371267795563","0.9010371267795563"
"37347","1.3012210045542036","1.3012210045542036","1.3012210045542036"
"37357","1.0548433704035622","1.0548433704035622","1.0548433704035622"
"37361","1.252985383783068","1.252985383783068","1.252985383783068"
"37399","1.1119404775755746","1.1119404775755746","1.1119404775755746"
"37400","0.8666547621999469","0.8666547621999469","0.8666547621999469"
"37412","1.18706647838865","1.18706647838865","1.18706647838865"
"37421","1.083797037601471","1.083797037601471","1.083797037601471"
"37432","1.0330043945993697","1.0330043945993697","1.0330043945993697"
"37443","1.480084397963115","1.480084397963115","1.480084397963115"
"37455","1.364459557192666","1.364459557192666","1.364459557192666"
"37464","1.1403387827532632","1.1403387827532632","1.1403387827532632"
"37466","1.021987450974328","1.021987450974328","1.021987450974328"
"37485","1.1283981374331884","1.1283981374331884","1.1283981374331884"
"37490","1.3079330452850886","1.3079330452850886","1.3079330452850886"
"37496","1.0287947271551405","1.0287947271551405","1.0287947271551405"
"37499","1.0520796818392617","1.0520796818392617","1.0520796818392617"
"37502","1.1796146844114577","1.1796146844114577","1.1796146844114577"
"37520","1.3558602375643594","1.3558602375643594","1.3558602375643594"
"37530","1.6165316998958588","1.6165316998958588","1.6165316998958588"
"37532","1.1133872994354792","1.1133872994354792","1.1133872994354792"
"37533","1.0055364753518785","1.0055364753518785","1.0055364753518785"
"37535","1.0286868086883","1.0286868086883","1.0286868086883"
"37537","1.0471485938344682","1.0471485938344682","1.0471485938344682"
"37557","1.101070680788585","1.101070680788585","1.101070680788585"
"37558","1.182204348700387","1.182204348700387","1.182204348700387"
"37560","0.8788977095058986","0.8788977095058986","0.8788977095058986"
"37577","1.1129988857678004","1.1129988857678004","1.1129988857678004"
"37578","1.2702494817120689","1.2702494817120689","1.2702494817120689"
"37586","1.080057097332818","1.080057097332818","1.080057097332818"
"37591","1.0878108399254935","1.0878108399254935","1.0878108399254935"
"37592","1.2033848932811193","1.2033848932811193","1.2033848932811193"
"37596","1.111487558909825","1.111487558909825","1.111487558909825"
"37610","1.1514135939734322","1.1514135939734322","1.1514135939734322"
"37616","1.1320925780705042","1.1320925780705042","1.1320925780705042"
"37621","1.1132932560784476","1.1132932560784476","1.1132932560784476"
"37624","0.9854428044387272","0.9854428044387272","0.9854428044387272"
"37630","1.2506379059382848","1.2506379059382848","1.2506379059382848"
"37633","1.2044129414217812","1.2044129414217812","1.2044129414217812"
"37655","1.4230750969478063","1.4230750969478063","1.4230750969478063"
"37659","1.5679142815726144","1.5679142815726144","1.5679142815726144"
"37662","0.9516356928007943","0.9516356928007943","0.9516356928007943"
"37665","1.1878570573670524","1.1878570573670524","1.1878570573670524"
"37670","0.9944599909441811","0.9944599909441811","0.9944599909441811"
"37674","1.1269355160849435","1.1269355160849435","1.1269355160849435"
"37678","1.0871190811906541","1.0871190811906541","1.0871190811906541"
"37684","0.9121943073613303","0.9121943073613303","0.9121943073613303"
"37711","1.0278041660785675","1.0278041660785675","1.0278041660785675"
"37727","0.9937185049057007","0.9937185049057007","0.9937185049057007"
"37728","1.077572980097362","1.077572980097362","1.077572980097362"
"37732","1.0029157911028181","1.0029157911028181","1.0029157911028181"
"37745","1.0594085965837752","1.0594085965837752","1.0594085965837752"
"37773","1.0045947858265467","1.0045947858265467","1.0045947858265467"
"37782","1.077448844909668","1.077448844909668","1.077448844909668"
"37794","1.1888248239244734","1.1888248239244734","1.1888248239244734"
"37827","0.8484760054520198","0.8484760054520198","0.8484760054520198"
"37829","1.002977307353701","1.002977307353701","1.002977307353701"
"37833","0.9790843342031751","0.9790843342031751","0.9790843342031751"
"37834","1.221983402967453","1.221983402967453","1.221983402967453"
"37835","1.158910598073687","1.158910598073687","1.158910598073687"
"37844","1.0222537985869817","1.0222537985869817","1.0222537985869817"
"37847","1.2941353108201707","1.2941353108201707","1.2941353108201707"
"37849","1.053692945412227","1.053692945412227","1.053692945412227"
"37854","1.0547257023198264","1.0547257023198264","1.0547257023198264"
"37855","0.9337938981396812","0.9337938981396812","0.9337938981396812"
"37856","1.0267216180052077","1.0267216180052077","1.0267216180052077"
"37857","1.1918421983718872","1.1918421983718872","1.1918421983718872"
"37860","1.3269009590148926","1.3269009590148926","1.3269009590148926"
"37874","0.9086693482739585","0.9086693482739585","0.9086693482739585"
"37881","0.9599758216312954","0.9599758216312954","0.9599758216312954"
"37885","0.9672436586448124","0.9672436586448124","0.9672436586448124"
"37891","1.3214340465409415","1.3214340465409415","1.3214340465409415"
"37893","1.182181477546692","1.182181477546692","1.182181477546692"
"37900","0.9605948584420341","0.9605948584420341","0.9605948584420341"
"37903","1.214690808738981","1.214690808738981","1.214690808738981"
"37904","0.9729217205728803","0.9729217205728803","0.9729217205728803"
"37914","0.9750164662088666","0.9750164662088666","0.9750164662088666"
"37930","1.2265161446162633","1.2265161446162633","1.2265161446162633"
"37934","1.1086356512137823","1.1086356512137823","1.1086356512137823"
"37945","1.040189232145037","1.040189232145037","1.040189232145037"
"37950","0.9928322519574847","0.9928322519574847","0.9928322519574847"
"37956","0.955842022384916","0.955842022384916","0.955842022384916"
"37974","1.3456436012472426","1.3456436012472426","1.3456436012472426"
"37981","1.028453447989055","1.028453447989055","1.028453447989055"
"37997","1.2475916402680534","1.2475916402680534","1.2475916402680534"
"37999","1.26051949603217","1.26051949603217","1.26051949603217"
"38008","1.2513374941689628","1.2513374941689628","1.2513374941689628"
"38009","1.04275677885328","1.04275677885328","1.04275677885328"
"38020","1.1333479157515935","1.1333479157515935","1.1333479157515935"
"38021","1.3414989454405648","1.3414989454405648","1.3414989454405648"
"38033","1.2136805142675127","1.2136805142675127","1.2136805142675127"
"38036","1.1765179548944746","1.1765179548944746","1.1765179548944746"
"38041","1.447711318731308","1.447711318731308","1.447711318731308"
"38045","1.0988432892731257","1.0988432892731257","1.0988432892731257"
"38053","1.0253029252801622","1.0253029252801622","1.0253029252801622"
"38055","1.2823529200894492","1.2823529200894492","1.2823529200894492"
"38056","1.225408788238253","1.225408788238253","1.225408788238253"
"38057","0.883530433688845","0.883530433688845","0.883530433688845"
"38058","1.0398339246000563","1.0398339246000563","1.0398339246000563"
"38061","0.9182138059820447","0.9182138059820447","0.9182138059820447"
"38062","1.2609307084764754","1.2609307084764754","1.2609307084764754"
"38067","1.0812606002603258","1.0812606002603258","1.0812606002603258"
"38075","1.1021591467516763","1.1021591467516763","1.1021591467516763"
"38087","1.142909130879811","1.142909130879811","1.142909130879811"
"38108","1.4098192708832877","1.4098192708832877","1.4098192708832877"
"38116","1.1284858967576707","1.1284858967576707","1.1284858967576707"
"38118","1.084449372121266","1.084449372121266","1.084449372121266"
"38123","1.2076273730822973","1.2076273730822973","1.2076273730822973"
"38126","1.2594708161694663","1.2594708161694663","1.2594708161694663"
"38128","1.0540406959397453","1.0540406959397453","1.0540406959397453"
"38131","1.0861179104873113","1.0861179104873113","1.0861179104873113"
"38160","0.9490227784429278","0.9490227784429278","0.9490227784429278"
"38162","1.1960474465574538","1.1960474465574538","1.1960474465574538"
"38167","1.4453392965453011","1.4453392965453011","1.4453392965453011"
"38170","1.119413013969149","1.119413013969149","1.119413013969149"
"38183","1.124671425138201","1.124671425138201","1.124671425138201"
"38187","1.255333036184311","1.255333036184311","1.255333036184311"
"38197","0.8570991115910667","0.8570991115910667","0.8570991115910667"
"38200","0.9993585688727242","0.9993585688727242","0.9993585688727242"
"38208","1.03670272231102","1.03670272231102","1.03670272231102"
"38209","1.166361881153924","1.166361881153924","1.166361881153924"
"38214","1.1417459164346968","1.1417459164346968","1.1417459164346968"
"38216","1.4197787514754705","1.4197787514754705","1.4197787514754705"
"38228","1.2634534920964922","1.2634534920964922","1.2634534920964922"
"38240","1.1941279641219549","1.1941279641219549","1.1941279641219549"
"38241","0.9240060108048576","0.9240060108048576","0.9240060108048576"
"38275","1.147110355751855","1.147110355751855","1.147110355751855"
"38284","0.8870461881160736","0.8870461881160736","0.8870461881160736"
"38302","1.1370862126350403","1.1370862126350403","1.1370862126350403"
"38305","1.4030181339808874","1.4030181339808874","1.4030181339808874"
"38311","0.9915680927889687","0.9915680927889687","0.9915680927889687"
"38314","1.427774259022304","1.427774259022304","1.427774259022304"
"38319","0.8905055097171238","0.8905055097171238","0.8905055097171238"
"38368","1.1146184759480613","1.1146184759480613","1.1146184759480613"
"38381","1.1607980344976698","1.1607980344976698","1.1607980344976698"
"38385","1.2490571652139937","1.2490571652139937","1.2490571652139937"
"38389","0.9955539873668126","0.9955539873668126","0.9955539873668126"
"38405","1.028953526701246","1.028953526701246","1.028953526701246"
"38409","1.0982823755059923","1.0982823755059923","1.0982823755059923"
"38419","0.9412459943975721","0.9412459943975721","0.9412459943975721"
"38421","1.0947314202785492","1.0947314202785492","1.0947314202785492"
"38447","1.2692085249083382","1.2692085249083382","1.2692085249083382"
"38455","1.1499095686844416","1.1499095686844416","1.1499095686844416"
"38509","1.2176536066191537","1.2176536066191537","1.2176536066191537"
"38516","0.9485147254807609","0.9485147254807609","0.9485147254807609"
"38523","1.1548046895435877","1.1548046895435877","1.1548046895435877"
"38533","0.8621493748256138","0.8621493748256138","0.8621493748256138"
"38538","1.0227879924433572","1.0227879924433572","1.0227879924433572"
"38549","1.2698120645114355","1.2698120645114355","1.2698120645114355"
"38551","1.1703810223511286","1.1703810223511286","1.1703810223511286"
"38568","0.9906026635851178","0.9906026635851178","0.9906026635851178"
"38583","1.0693642965384893","1.0693642965384893","1.0693642965384893"
"38598","1.3193252682685852","1.3193252682685852","1.3193252682685852"
"38615","1.248061980519976","1.248061980519976","1.248061980519976"
"38617","0.9766004383563995","0.9766004383563995","0.9766004383563995"
"38625","1.07904737336295","1.07904737336295","1.07904737336295"
"38629","1.0201032757759094","1.0201032757759094","1.0201032757759094"
"38633","1.0889198694910323","1.0889198694910323","1.0889198694910323"
"38645","0.9160596430301666","0.9160596430301666","0.9160596430301666"
"38663","1.0099610430853707","1.0099610430853707","1.0099610430853707"
"38670","1.1598365690026964","1.1598365690026964","1.1598365690026964"
"38681","0.9190261491707393","0.9190261491707393","0.9190261491707393"
"38685","1.0908168511731284","1.0908168511731284","1.0908168511731284"
"38688","0.8955125084945134","0.8955125084945134","0.8955125084945134"
"38689","0.9984711578914097","0.9984711578914097","0.9984711578914097"
"38691","1.4080795517989568","1.4080795517989568","1.4080795517989568"
"38694","1.0196963080338068","1.0196963080338068","1.0196963080338068"
"38700","1.0557090767792292","1.0557090767792292","1.0557090767792292"
"38734","1.1212569986070906","1.1212569986070906","1.1212569986070906"
"38749","1.3203185158116477","1.3203185158116477","1.3203185158116477"
"38753","1.0241643488407135","1.0241643488407135","1.0241643488407135"
"38772","0.9943578924451556","0.9943578924451556","0.9943578924451556"
"38792","0.9507394986493247","0.9507394986493247","0.9507394986493247"
"38802","1.2011565097740717","1.2011565097740717","1.2011565097740717"
"38803","1.099006610257285","1.099006610257285","1.099006610257285"
"38825","1.1766578086784907","1.1766578086784907","1.1766578086784907"
"38828","1.031443021127156","1.031443021127156","1.031443021127156"
"38829","0.8831092544964382","0.8831092544964382","0.8831092544964382"
"38830","1.0535742087023598","1.0535742087023598","1.0535742087023598"
"38835","1.1194042904036385","1.1194042904036385","1.1194042904036385"
"38847","1.0808063362325941","1.0808063362325941","1.0808063362325941"
"38852","1.0948602088860102","1.0948602088860102","1.0948602088860102"
"38859","1.261465643133436","1.261465643133436","1.261465643133436"
"38860","1.3438958483082908","1.3438958483082908","1.3438958483082908"
"38880","1.068901308945247","1.068901308945247","1.068901308945247"
"38881","1.2984001295907157","1.2984001295907157","1.2984001295907157"
"38886","1.1230180604117257","1.1230180604117257","1.1230180604117257"
"38902","1.05023535660335","1.05023535660335","1.05023535660335"
"38910","1.2502658537455968","1.2502658537455968","1.2502658537455968"
"38916","1.0587499354566847","1.0587499354566847","1.0587499354566847"
"38917","1.2823272006852287","1.2823272006852287","1.2823272006852287"
"38919","1.210437766143254","1.210437766143254","1.210437766143254"
"38921","1.287382994379316","1.287382994379316","1.287382994379316"
"38931","1.113685667514801","1.113685667514801","1.113685667514801"
"38934","1.3296725451946259","1.3296725451946259","1.3296725451946259"
"38936","1.057922167437417","1.057922167437417","1.057922167437417"
"38952","0.9673179132597787","0.9673179132597787","0.9673179132597787"
"38956","1.1501046589442663","1.1501046589442663","1.1501046589442663"
"38957","1.282188526221684","1.282188526221684","1.282188526221684"
"38959","0.9467643371650151","0.9467643371650151","0.9467643371650151"
"38960","0.8551408776215145","0.8551408776215145","0.8551408776215145"
"38965","1.2809519001415797","1.2809519001415797","1.2809519001415797"
"38970","1.4235802761146001","1.4235802761146001","1.4235802761146001"
"38982","0.9477863311767578","0.9477863311767578","0.9477863311767578"
"38991","1.0662434015955244","1.0662434015955244","1.0662434015955244"
"38995","0.9627399657453809","0.9627399657453809","0.9627399657453809"
"38999","1.1254461577960424","1.1254461577960424","1.1254461577960424"
"39017","1.0969806228365218","1.0969806228365218","1.0969806228365218"
"39026","1.109576587166105","1.109576587166105","1.109576587166105"
"39047","1.1050379361425127","1.1050379361425127","1.1050379361425127"
"39089","0.9216729785714831","0.9216729785714831","0.9216729785714831"
"39090","1.0882021657058172","1.0882021657058172","1.0882021657058172"
"39093","1.1402043487344469","1.1402043487344469","1.1402043487344469"
"39102","1.2848972082138062","1.2848972082138062","1.2848972082138062"
"39110","1.04800141283444","1.04800141283444","1.04800141283444"
"39111","1.0959699877670832","1.0959699877670832","1.0959699877670832"
"39112","1.059527426958084","1.059527426958084","1.059527426958084"
"39119","1.1275114927973067","1.1275114927973067","1.1275114927973067"
"39123","1.243422542299543","1.243422542299543","1.243422542299543"
"39134","1.1500720254012518","1.1500720254012518","1.1500720254012518"
"39148","1.0623544113976615","1.0623544113976615","1.0623544113976615"
"39154","0.9208456533295768","0.9208456533295768","0.9208456533295768"
"39156","1.180234513112477","1.180234513112477","1.180234513112477"
"39163","1.02109409230096","1.02109409230096","1.02109409230096"
"39191","1.1303045919963293","1.1303045919963293","1.1303045919963293"
"39197","0.9925504497119358","0.9925504497119358","0.9925504497119358"
"39203","1.207252025604248","1.207252025604248","1.207252025604248"
"39207","1.2605707900864738","1.2605707900864738","1.2605707900864738"
"39210","1.07260400056839","1.07260400056839","1.07260400056839"
"39212","1.0696954258850642","1.0696954258850642","1.0696954258850642"
"39215","1.028632743018014","1.028632743018014","1.028632743018014"
"39217","1.2589998713561468","1.2589998713561468","1.2589998713561468"
"39249","1.215538169656481","1.215538169656481","1.215538169656481"
"39264","1.0442530470235007","1.0442530470235007","1.0442530470235007"
