"Step","optimizer: adamx - gamma","optimizer: adamx - gamma__MIN","optimizer: adamx - gamma__MAX"
"2770","1.125395542383194","0.9749474227428436","1.3348545261791773"
"2771","1.1027782687119074","0.9950860823903765","1.223883752311979"
"2772","1.094339760712215","0.9298715463706425","1.2194968887737818"
"2773","1.1238412303583962","1.0484064434255873","1.2644730806350708"
"2774","1.0587861716747284","0.9293698923928397","1.1529573585305894"
"2775","1.0499383841242111","0.9457392479692187","1.1015340770993913"
"2776","1.147840110744749","0.9748727892126355","1.3567365152495248"
"2777","1.1184936319078718","0.9984677391392844","1.1910214338983809"
"2778","1.0647970599787575","0.9363077453204564","1.2344803639820643"
"2779","1.1128540064607346","1.001340287072318","1.3286974600383215"
"2780","1.0356155506202154","0.918827725308282","1.2162747638566154"
"2781","1.0448034882545472","0.9470655279500144","1.2462165440831865"
"2782","1.1567059980971472","0.8979754171201161","1.3612486294337682"
"2783","1.0570192209311895","0.9538978934288025","1.1394889865602766"
"2784","0.9982528081962041","0.8747984170913696","1.0798237494059972"
"2785","1.009496631366866","0.8752183935471943","1.0599524676799774"
"2786","1.0411200548921313","0.8932921120098659","1.143450447491237"
"2787","0.9578973872320994","0.9221238451344627","0.9884816919054303"
"2788","1.0351084926298688","0.9289259165525436","1.1923552112919944"
"2789","1.110253425155367","0.9001007633549827","1.2456144179616655"
"2790","1.0482634638037","0.9287422810282026","1.196968355349132"
"2791","1.1572966575622556","1.0233122450964791","1.321671405008861"
"2792","0.9715688833168574","0.8616020594324384","1.0907232207911355"
"2793","1.0948164394923618","0.9263915504728045","1.175791242292949"
"2794","1.131421101944787","0.9629812283175332","1.2425282554967063"
"2795","1.0713272162846157","0.9995255427701133","1.1537471073014396"
"2796","0.964125508921487","0.8443947221551623","1.1206841596535273"
"2797","1.123034224339894","0.9968792285237994","1.3463489072663444"
"2798","1.1095627767699106","0.9850575881344932","1.2194786965847015"
"2799","1.0300239614077977","0.9265649659293038","1.1995148956775665"
"2800","1.0951104172638484","0.9811051700796399","1.224566570350102"
"2801","1.0525407842227392","0.9284512102603912","1.1874044792992728"
"2802","1.0621548005512782","0.9465013018676213","1.1414816762719835"
"2803","1.0895753494330815","1.0349958794457572","1.1393810212612152"
"2804","1.0770303641046797","0.8759714875902448","1.1766364106110163"
"2805","1.1628392074789322","0.9863657142434802","1.3793458257402693"
"2806","1.1308412969112396","0.9079067153590066","1.3341012256486076"
"2807","1.1420848684651512","1.0013796261378698","1.403736561536789"
"2808","1.0837403501783098","0.9484036522252219","1.2097264059952326"
"2809","1.099606020109994","1.0390108014856065","1.2215380370616913"
"2810","1.1315516999789645","1.0637691404138292","1.2096519938537054"
"2811","1.0857351524489267","0.9961888449532645","1.2463449112006597"
"2812","1.1270020135811398","0.9686966793877738","1.261634818145207"
"2813","1.0993702317987168","1.0063584744930267","1.286500253847667"
"2814","1.158715843302863","1.115761365209307","1.230696678161621"
"2815","1.0702327396188462","0.9570391348430088","1.297515230519431"
"2816","1.0770681202411652","0.9692244359425136","1.2743934988975525"
"2817","1.1276187113353184","1.0755615787846702","1.2344492673873901"
"2818","1.1251134182725635","0.914500892162323","1.3683871712003435"
"2819","1.1120315262249538","0.9173172627176557","1.2770902599607195"
"2820","1.2041293808392115","1.0190327635833196","1.4900088054793221"
"2821","1.0905762604304723","0.9930180311203003","1.128953490938459"
"2822","1.1031183762209755","0.9554699872221265","1.3509398443358285"
"2823","1.1112208391938894","0.9063533672264644","1.2158341578074865"
"2824","1.1210323870182037","1.0339416435786657","1.187631151505879"
"2825","1.1157292340482983","1.0010164890970503","1.2008745925767081"
"2826","1.102730978386743","0.9433668042932238","1.2338102459907532"
"2827","1.0557933066572462","0.9960883557796478","1.2439170139176505"
"2828","1.0781596975667136","1.0111703489507948","1.1764876587050301"
"2829","1.097574942452567","1.0505732681070055","1.1535043971879142"
"2830","1.149645222084863","1.0612093337944575","1.271375562463488"
"2831","1.0830857225826809","0.9805003021444593","1.1342095221791948"
"2832","1.1199585837977273","0.9636161540235791","1.3194654073034013"
"2833","1.0707728096417017","0.9514404237270355","1.1411180921963282"
"2834","1.030496553863798","0.8185016981192997","1.1243820105280196"
"2835","1.096445710318429","0.9465583903448922","1.266372995717185"
"2836","1.2696403120245254","1.0951438077858515","1.4363244686807906"
"2837","1.1236356139183044","0.8698128759860992","1.3029302188328333"
"2838","1.0057789163930075","0.9036889842578343","1.2078433079378945"
"2839","1.1163959460599082","1.0037858145577567","1.2903194427490234"
"2840","1.0406688362360001","0.9313897128616061","1.22087362408638"
"2841","1.1205951733248576","1.0818079199109758","1.2229276554925101"
"2842","1.1327912705285208","0.8827172432626996","1.372557716710227"
"2843","1.1528010291712625","1.039885252714157","1.269900130374091"
"2844","1.026504304579326","0.9141333528927394","1.213153634752546"
"2845","1.1482467072350637","1.0612911411694117","1.234990439244679"
"2846","1.0883316367864608","0.9125730714627674","1.2573802939483099"
"2847","1.1165940965924945","1.022515254361289","1.226502469607762"
"2848","1.092483391080584","0.9496284340109143","1.193727697644915"
"2849","1.081727103676115","0.8943896038191659","1.177630066871643"
"2850","1.0390020898410253","0.9870274024350303","1.111891325031008"
"2851","1.1901753893920355","0.9836658409663609","1.3650415284293038"
"2852","1.0755951949528284","0.9837502794606345","1.1849647760391235"
"2853","0.9738950955016271","0.8573980778455734","1.01819281067167"
"2854","1.0482284656592777","0.9822906766619001","1.0762197162423814"
"2855","1.0485255709716252","0.9121508044855935","1.142471662589482"
"2856","1.081980836391449","1.0332463766847337","1.2080391134534563"
"2857","1.0570144261632648","0.8914388162749154","1.1691784475530898"
"2858","1.0039509228297643","0.9439658522605896","1.0713729645524706"
"2859","1.0856886753014154","0.9510722202914101","1.2691778966358729"
"2860","1.0671155188764843","0.9524202261652265","1.1473551946026939"
"2861","1.1018583953380585","1.0354587265423365","1.2014416711671012"
"2862","1.0386542141437531","0.8691288956574031","1.2442742458411626"
"2863","1.0492025188037326","0.916596553155354","1.2379570986543382"
"2864","1.0755125505583627","0.9714179975645882","1.3129133837563651"
"2865","1.2206915923527308","1.0716228527682168","1.461106070450374"
"2866","1.089234519856317","0.9430060642106193","1.1922956194196428"
"2867","1.1124474959714072","1.0327922361237662","1.367434995515006"
"2868","1.1328775695392062","0.8932207822799683","1.3394905499049596"
"2869","1.0789738288947515","0.8795259339468819","1.3264979549816676"
"2870","1.056549198286874","0.9732694242681775","1.093521616288594"
"2871","0.9908389231988363","0.8878579373870578","1.0579826363495417"
"2872","1.1056043905871253","1.0505393700940269","1.164446588073458"
"2873","1.0712826720305852","1.0378773169858115","1.1281770382608687"
"2874","1.1246156190122876","1.0253561053957259","1.2298256627150945"
"2875","0.9699720110212053","0.8626503305775779","1.1078864080565316"
"2876","1.0964276952402932","1.0385596070970808","1.1231325822217124"
"2877","1.0194561847618648","0.95660029564585","1.1268645226955414"
"2878","1.0575754123074668","0.9024349110467094","1.1976182758808136"
"2879","1.1113878071308136","0.9684733918734959","1.245727492230279"
"2880","1.070845523902348","0.9189499935933522","1.2256960741111211"
"2881","1.1631903818675449","1.0245564877986908","1.261204080922263"
"2882","1.0401117976222718","0.929463444011552","1.2060504172529494"
"2883","1.1394345334597997","1.1251756378582545","1.1667550929955073"
"2884","1.1195549615791864","1.0357935002871923","1.2779881358146667"
"2885","0.9963941940239499","0.8363610250609261","1.1496840630258833"
"2886","1.0744082995823452","0.9932545976979392","1.1417438089847565"
"2887","1.0534095287322998","0.9537144643919808","1.1382404182638441"
"2888","1.1111182681151797","0.9791740477085114","1.2313672389302934"
"2889","1.1617101311683655","1.0839992335864477","1.2592432498931885"
"2890","1.062480813264847","1.0128191411495209","1.1033773975712913"
"2891","0.9755184876067299","0.8843535419021334","1.0342512684209006"
"2892","1.0771894953080587","0.9736593003783908","1.289298632315227"
"2893","1.0472232818603515","1.0152616543429238","1.086674417768206"
"2894","1.0845043514456068","0.8269728592463902","1.2409763506480627"
"2895","1.0676180107252937","0.9580823055335453","1.190847865172795"
"2896","1.0940404849393028","0.9367601232869285","1.2318879110472543"
"2897","1.043456255538123","0.9601822921207973","1.1551548072269984"
"2898","1.1014894826071604","0.9463985221726554","1.2246154163564955"
"2899","1.0334822246006556","0.8891268500259945","1.143607761178698"
"2900","1.036364939383098","0.8780719254698072","1.1568702927657537"
"2901","1.0697510838508606","0.8904186572347369","1.1432574561664037"
"2902","1.00694682598114","0.8628941135747092","1.1174993302140916"
"2903","0.9911027244159154","0.8631926860128131","1.1518187395163946"
"2904","1.1469495509352003","1.0448957937104362","1.2684523590973444"
"2905","1.096501017468316","1.0598601741450173","1.1535213419369288"
"2906","1.1019724931035724","0.9926762197698865","1.190843369279589"
"2907","1.071724285398211","0.9581107156617301","1.2659082455294473"
"2908","1.003488574709211","0.8991525088037763","1.2374272048473358"
"2909","1.0021783726555962","0.9169839748314449","1.1811663678714208"
"2910","1.0766711958817072","0.9592227510043553","1.2702688830239433"
"2911","1.0738608862672534","0.8706956378051213","1.457180184977395"
"2912","1.1176262131759098","0.9764743447303772","1.246003006185804"
"2913","1.0761403577668325","0.9095662449087415","1.1803866880280631"
"2914","0.9952853628567289","0.9407412282058171","1.028652080467769"
"2915","0.9993910891669138","0.8577914365700313","1.1806026697158813"
"2916","1.1510075373309","1.0248441568442754","1.2744681920324052"
"2917","1.1849777213164738","1.1235177048615046","1.3055614233016968"
"2918","1.120122742652893","0.9953415095806122","1.2609847358294897"
"2919","1.044404183966773","0.9016470781394413","1.1605156574930464"
"2920","1.1030858738081795","0.9705131905419486","1.2638627588748932"
"2921","1.100688683135169","0.9979916512966156","1.174650707415172"
"2922","1.0842647535460335","0.9756890748228345","1.1354387274810247"
"2923","1.0680848530360632","0.9803378794874463","1.1262203412396568"
"2924","1.1171647821153914","1.0201645834105355","1.32219859957695"
"2925","1.0902629401002613","0.9608556798526219","1.2024086969239371"
"2926","1.0669890676225937","1.003457899604525","1.1990252775805337"
"2927","1.097256600005286","0.9709281197616032","1.2251225709915161"
"2928","1.1321286925247738","0.9695311273847308","1.2607999358858382"
"2929","0.9910062406744276","0.8615368008613586","1.1854030575071062"
"2930","1.0777239220482961","0.9857913979462215","1.230610191822052"
"2931","1.1145310435976303","0.9887015776974815","1.2511606471879142"
"2932","1.1527320376464298","1.0432285538741521","1.2473920370851244"
"2933","1.1666540137359074","1.0203203303473336","1.2737837774412972"
"2934","0.956328809261322","0.9225518192563739","1.0446240305900574"
"2935","1.0829603561333248","0.8996779663222176","1.2780251204967499"
"2936","1.0608466369765144","0.9846331264291491","1.1494903479303633"
"2937","1.169429681130818","1.0777051108224052","1.2476264834403992"
"2938","1.0431441813707352","0.9627840242215565","1.1143965210233415"
"2939","1.038718868153436","0.931910093341555","1.1306670095239366"
"2940","1.2190276563167572","1.0865957992417472","1.4101467898913793"
"2941","1.076850437266486","1.01113047344344","1.1493349884237563"
"2942","1.1131801290171488","0.9570166553769793","1.269504657813481"
"2943","1.1365948336465017","1.0220074015004295","1.3055648718561446"
"2944","1.0075282433203288","0.8136837886912482","1.1641418550695692"
"2945","1.1459636662687571","0.9684313748564038","1.23664048739842"
"2946","1.09009787270001","0.9984053245612553","1.175685316324234"
"2947","1.1513339119298116","0.9597445045198713","1.3890807798930578"
"2948","1.0391957078661238","0.9770976517881665","1.1048249219145094"
"2949","1.0245637953281403","0.8859261742659977","1.2211811670235224"
"2950","1.1129385565008436","1.0214839705399104","1.160944095679692"
"2951","1.0751681813171934","0.8480829511369977","1.4108648215021407"
"2952","1.0617712046418872","0.8837430775165558","1.2251442117350442"
"2953","1.010674603496279","0.9019723002399717","1.2626872062683105"
"2954","1.1209175254617416","1.010647795030049","1.1983244504247392"
"2955","1.1713927507400512","1.0706857655729567","1.2504075084413802"
"2956","1.0686693753514969","0.9820910819939205","1.209790404353823"
"2957","1.0638255234275547","0.8717879908425468","1.2235739827156067"
"2958","1.0121953155313221","0.9461317956447601","1.173904721226011"
"2959","1.0456257377352034","0.9548829666205815","1.1087132862636022"
"2960","1.122622480562755","1.0609145377363478","1.229433732373374"
"2961","1.0182853809424808","0.9220114137445178","1.1087510458060674"
"2962","1.085516630751746","0.8604482199464526","1.1823065962110246"
"2963","1.052855575936181","1.0060114690235682","1.0931224993297033"
"2964","1.1124788624899726","1.003686636686325","1.3293405047484808"
"2965","1.0893487223557063","1.0094341848577773","1.1871232986450195"
"2966","1.0766178156648365","0.9578904168946403","1.170633030789239"
"2967","1.032130112392562","0.8951418506247657","1.1813580010618483"
"2968","1.1221636508192336","0.9711367275033679","1.2518027807985033"
"2969","1.0905972463744027","0.9880067535809108","1.2686141984803336"
"2970","1.0999149313994816","0.9888122124331338","1.2284533211163111"
"2971","1.1005079005445753","1.0244684772832053","1.2340282457215446"
"2972","1.0601329846041545","0.8872412187712533","1.319957869393485"
"2973","1.0509254114968436","0.9549916386604309","1.1968365737370081"
"2974","1.0926808808531079","0.9806504121848515","1.2833640490259444"
"2975","1.0933624735900334","0.9845994412899017","1.2171094843319483"
"2976","1.0832371669156209","1.002101719379425","1.2254629646028792"
"2977","1.2040942920105797","1.0710923565285546","1.2696085912840707"
"2978","1.146373065880367","1.0274764554841178","1.2210828236171178"
"2979","1.0032909767968314","0.9617305270263127","1.1003969524587904"
"2980","1.1444491122450147","0.9324566168444497","1.4100678818566459"
"2981","1.1078820322241103","0.94553171311106","1.2659604890005929"
"2982","1.09514411176954","1.0170750532831465","1.1828105023929052"
"2983","1.0377123585769108","0.8669215057577405","1.1421100412096297"
"2984","1.0356607986348014","0.9544166965144021","1.1627430745533534"
"2985","1.14183010501521","0.9612261929682323","1.2385329817022597"
"2986","1.054146601472582","0.892027028969356","1.2597100564411707"
"2987","1.0444458518709456","0.8755961358547211","1.1583926166806902"
"2988","1.1215929525239126","1.0638696338449205","1.2465194719178336"
"2989","1.1024534080709731","1.0467777465070998","1.136201628616878"
"2990","1.157265979903085","1.0197248288563319","1.2999054150921958"
"2991","1.055014032976968","0.9307350984641484","1.1701299803597587"
"2992","1.1668614872864314","1.083829253911972","1.2652225494384766"
"2993","1.0115541739123208","0.9044273708547864","1.0791928257261003"
"2994","1.0597658821514675","0.982356710093362","1.1649112062794822"
"2995","1.0399669672761644","0.9322569242545536","1.2512918753283364"
"2996","1.168115703548704","0.8729193764073508","1.3103014017854417"
"2997","1.1044171469552178","0.9307881423405239","1.4265955005373274"
"2998","1.0804703576224193","0.9284224382468632","1.2814305084092277"
"2999","1.0962640941143036","1.0189216520105089","1.2036957272461482"
"3000","1.1061472381864277","0.9520585920129504","1.2342753836086817"
"3001","1.1250717882599148","0.8709021657705307","1.3616199578557695"
"3002","1.1072616517543792","1.023820630141667","1.2505458210195814"
"3003","1.098209491797856","0.9244137874671391","1.3345362671783991"
"3004","1.0983867543084282","0.9672515136854989","1.3499412068298884"
"3005","1.020367882507188","0.9455158007996423","1.1635216900280543"
"3006","1.1217803086553304","0.8986950516700745","1.3014140384537833"
"3007","1.1254176880632127","0.9578785087381091","1.2601138481072016"
"3008","1.0995181330612727","1.0033984099115645","1.1996679518904005"
"3009","1.1266206647668566","0.8484622367790767","1.3107850381306239"
"3010","1.1139715552330016","0.9407225336347308","1.4754367811339242"
"3011","1.1970825178282603","1.101997115782329","1.2597433158329554"
"3012","1.128781556231635","1.0397784582206182","1.2658884865897042"
"3013","1.1937777536255973","1.061587827546256","1.4339444722448076"
"3014","1.0022578418254853","0.8924003371170589","1.1245703995227814"
"3015","1.1487108528614045","0.9820058218070439","1.30851468869618"
"3016","0.9803775336061206","0.8664717035634177","1.0700050124100275"
"3017","1.0843690846647536","0.9511834851333073","1.1993746076311385"
"3018","1.0786602556705476","0.9748614047254834","1.2040452531405859"
"3019","1.1766214438847133","1.0116899822439467","1.2931903217520033"
"3020","1.0338159876210349","0.9306853498731341","1.0773947749819075"
"3021","1.0524587035179138","0.8792643759931836","1.1463327194963182"
"3022","1.0573431066104344","0.9503379506724221","1.1530107515198844"
"3023","1.0741813668182918","0.9375430686133248","1.3187210048948015"
"3024","1.0820721677371434","0.9020566812583378","1.16120422737939"
"3025","1.0264546709401268","0.9834673489843097","1.0966471689088004"
"3026","1.0391280003956385","0.920108071395329","1.1857396279062544"
"3027","1.067054694890976","0.9282503468649728","1.1238367302077157"
"3028","0.967681007725852","0.8383626043796539","1.1016362394605363"
"3029","1.0448066881724765","0.9813946613243648","1.1199077240058355"
"3030","1.034439778327942","0.9661403809274945","1.1986338666507177"
"3031","1.0703555362565178","0.9410010576248169","1.1706964203289576"
"3032","1.0502136656216212","0.9871217863900321","1.2415298308644975"
"3033","1.0493423189435684","0.9041643014975956","1.203114586217063"
"3034","1.0408085950783321","0.8762986063957214","1.3091412910393305"
"3035","1.1343560082571849","0.8833321716104235","1.3024636890207018"
"3036","1.1176396029336113","1.0682729610374995","1.187745166676385"
"3037","1.0406896024942398","0.945162051490375","1.122312034879412"
"3038","1.0280527327741897","0.9952776687485831","1.0622396341391973"
"3039","1.0245931310313088","0.9233562222548893","1.3574103287288122"
"3040","1.071478716816221","0.9007603866713387","1.1553850259099687"
"3041","1.0370978031839644","0.9900753923824855","1.0901873196874345"
"3042","1.1236878165176933","1.0837679164750236","1.1811080064092363"
"3043","1.0991144912583488","0.8919379115104675","1.2250142693519592"
"3044","1.1247651389666966","0.9429260790348053","1.2889869809150696"
"3045","1.066842457652092","0.9055157410246986","1.190245577267238"
"3046","1.0307052978447504","0.9135567034993853","1.1368959758962904"
"3047","1.1153301009110042","1.035189049584525","1.1475933407034193"
"3048","1.1214857365403856","0.9706843452794212","1.3605088080678667"
"3049","0.9844923044954028","0.9137892552784511","1.0235675190176283"
"3050","1.0786444127559662","1.0117493655000414","1.1790641971996851"
"3051","1.1228204378059932","1.051352049623217","1.2056075377123696"
"3052","1.06335095507758","0.9542143472603389","1.2533241765839713"
"3053","1.1077411617551534","0.9676290580204555","1.2198390790394373"
"3054","1.102118150677","0.8882481753826141","1.300840505531856"
"3055","1.18300576039723","0.9059039354324341","1.4086275356156486"
"3056","1.0911457198006767","1.0456150727612632","1.1708595582417078"
"3057","1.097823256254196","0.9436427908284324","1.287696783031736"
"3058","1.0387943395546504","0.929654061794281","1.1395074938024794"
"3059","1.0771526745387487","0.8883575967379979","1.3360926168305534"
"3060","1.0531980914728982","0.9857496789523533","1.1552950143814087"
"3061","1.111324370758874","1.0307085045746394","1.1702206219945634"
"3062","1.0834235838481359","1.0378139572484153","1.1835004006113325"
"3063","1.1001540763037545","1.0148648619651794","1.1906093401568276"
"3064","1.0536091029644012","0.9559659489563533","1.1367200016975403"
"3065","1.0842593482562475","0.8869279026985168","1.2232517855507987"
"3066","1.0475183840308873","0.9167953240019935","1.1396201465811049"
"3067","1.1593066964830672","1.0536998084613256","1.2485739290714264"
"3068","1.077640550477164","0.8202828211443765","1.2939918041229248"
"3069","1.1445402153900692","1.0149905042988914","1.4187758735248022"
"3070","1.0463448873588017","0.9152167311736515","1.1736795476504736"
"3071","1.045551744529179","0.9274126674447741","1.1900343298912048"
"3072","1.044306801898139","0.9083765276840755","1.1647042419229234"
"3073","1.0610468200274876","0.8419234241758075","1.2499370660100664"
"3074","1.0046313336917332","0.9325457555907113","1.0904520750045776"
"3075","1.1073718879904066","1.0167019665241241","1.234984768288476"
"3076","1.0878713420459203","0.9162571089608329","1.287257160459246"
"3077","1.0714402054037366","0.9099700323172978","1.3186251095363073"
"3078","1.0053582412855966","0.8834863007068634","1.1843982636928558"
"3079","1.0633680020059857","0.8916061988898686","1.2271410482270377"
"3080","1.0271433336394173","0.9108278708798545","1.1310091955321175"
"3081","1.0291634985378812","0.9011747794491904","1.118290615933282"
"3082","1.0329139981951032","0.9194235759122031","1.1760276683739253"
"3083","1.029241934844426","0.9014696436268943","1.1397335018430437"
"3084","1.077923458814621","0.9508558682032994","1.2774646154471807"
"3085","1.087384068114417","0.9633510112762451","1.2301564301763261"
"3086","1.0065241651875632","0.7802578679152897","1.1374546800340926"
"3087","1.0812145020280566","0.9612338883536202","1.264416686126164"
"3088","0.9941605167729513","0.8314076321465629","1.1305940789835793"
"3089","1.0782055113996778","0.961469611951283","1.1912210115364619"
"3090","1.1408245512417383","0.9197278022766113","1.3326676828520638"
"3091","1.100657296180725","1.037228090422494","1.2323708534240723"
"3092","1.117208104474204","0.940222944532122","1.2589142407689775"
"3093","1.0110675449882236","0.839490607380867","1.1900091171264648"
"3094","1.1216002907071794","0.9148711391857692","1.3058475596564156"
"3095","1.0984655448368617","0.9737167486122676","1.1837143898010254"
"3096","1.1383530131408148","0.987567105463573","1.2900390454701014"
"3097","1.0057236620358059","0.8843837252685002","1.154586293867656"
"3098","1.107298789705549","0.8786695088659014","1.3655778850827898"
"3099","1.0378580749034882","0.8896067270210811","1.2004044822284154"
"3100","1.2131263860634394","1.0371656162398202","1.3692110521452767"
"3101","1.1813497739178793","1.1247909196785517","1.3345811026436942"
"3102","1.0361506470612118","0.8839536394391742","1.1291573430810655"
"3103","1.2088784532887595","1.1244352970804488","1.3189521644796645"
"3104","1.1997706847531455","1.0178333393165044","1.437289834022522"
"3105","1.1490100358213697","1.011483405317579","1.3186450387750352"
"3106","1.0717170361961639","0.9477532442126956","1.2003944090434484"
"3107","1.1703906118869782","1.0389267546789986","1.2905122595173972"
"3108","1.1520127194268361","0.9776343447821481","1.428350227219718"
"3109","1.0796963734286174","0.9944642399038587","1.1600072937352317"
"3110","1.101531468970435","1.0693966278008051","1.1640515753201075"
"3111","1.0404249327523367","0.9803533128329686","1.173565455845424"
"3112","1.0943690376622335","1.0424505642482214","1.1899504150663103"
"3113","1.0095467601503645","0.9314685549054827","1.0891144658838"
"3114","1.067779632977077","0.9106059074401855","1.2256698182650976"
"3115","1.0602091261318753","0.9757862431662423","1.122412575142724"
"3116","1.0867032493863786","1.024563261440822","1.1195122046130044"
"3117","1.0923135612692152","0.9829360587256295","1.244814693927765"
"3118","1.0624525674751826","0.8609292762620109","1.1696821366037642"
"3119","1.0727464403424944","0.9045059553214482","1.2312838733196259"
"3120","1.157833250931331","1.0162457185132163","1.3836334688322884"
"3121","1.0538306432110922","0.9409060137612479","1.2546203136444092"
"3122","1.0527485294001442","0.9597849079540798","1.1770394572189875"
"3123","1.0512398038591657","0.8982681206294468","1.2013015917369299"
"3124","1.1155329457351137","0.9895445193563189","1.3524756261280604"
"3125","1.0608406782150268","0.946324063198907","1.1317587069102697"
"3126","1.0441666645663126","0.9500779041222164","1.1424665323325567"
"3127","1.0683047635214669","0.9503623672894069","1.2150740368025643"
"3128","1.0402188973767417","0.9577650044645581","1.1421122423240118"
"3129","1.0257992403847829","0.9289224743843079","1.2130467678819383"
"3130","1.0554522684642247","0.995557406118938","1.137240196977343"
"3131","1.04187465097223","0.8602803264345441","1.2061106392315455"
"3132","1.1222790053912572","0.9582548098904746","1.23159864119121"
"3133","1.2120914936065674","1.0890002037797655","1.4578172394207545"
"3134","1.1045997994286674","0.8580249164785657","1.3872068056038447"
"3135","1.1635169386863708","1.0380245787756783","1.2585056296416692"
"3136","1.1441764610154288","0.9064358600548336","1.3965496548584528"
"3137","1.13472797700337","0.9251548264707837","1.4698046360697066"
"3138","1.1299021686826434","0.9880610704421997","1.2209877244063787"
"3139","1.0661138772964478","0.933793625661305","1.1850887026105608"
"3140","1.111622041463852","1.011449898992266","1.172515141112464"
"3141","1.1677026280335017","0.9834764131477901","1.2520427363259452"
"3142","1.1239823869296481","0.8635679313114711","1.3192475395543235"
"3143","1.0841779989855629","1.0035954926695143","1.19449040719441"
"3144","1.1637874203068868","1.0936444657189506","1.3017278909683228"
"3145","1.1539045614855632","0.9453683027199337","1.298655731337411"
"3146","1.148500405890601","0.9813962365899768","1.472590446472168"
"3147","0.990776139497757","0.9621922288622174","1.0174785043512071"
"3148","1.1027497104236057","0.9573768590177808","1.159076805625643"
"3149","1.0545823327132635","0.9320459323269981","1.1415414341858454"
"3150","1.075062245130539","0.8581869006156921","1.2189282434327262"
"3151","1.0690433251006262","0.9129355847835541","1.2605489194393158"
"3152","1.0900961441653116","1.0402052572795324","1.1467312787260329"
"3153","1.0127223610877991","0.9203241510050637","1.0810366400650568"
"3154","1.1053681569440024","0.9254781263215202","1.1968264622347695"
"3155","1.062774371249335","0.9507099304880414","1.1652872860431671"
"3156","1.0819353674139296","0.8626587305750165","1.1800634264945984"
"3157","1.0467392453125544","0.9294098317623138","1.149069560425622"
"3158","1.1068954118660517","0.960743248462677","1.2933396015848433"
"3159","1.086115944811276","0.8833153269120625","1.2458335331508092"
"3160","1.0855129744325365","0.8816175247941699","1.2333414086273737"
"3161","1.1638693528515953","1.0216267960412162","1.2816922920090812"
"3162","1.1710449150630406","1.0087730075631822","1.3246052946363176"
"3163","1.081776658126286","1.0229111654417855","1.1331048607826233"
"3164","1.0642839431762696","0.9420986132962363","1.1537525313241142"
"3165","0.9908399888447352","0.8865283514772143","1.094306571143014"
"3166","1.1222639398915428","1.0033508709498815","1.2002811091286796"
"3167","0.9855498816285815","0.8823922446795872","1.1376094945839472"
"3168","0.9668603147779192","0.844662972858974","1.0777368460382735"
"3169","1.1099730951445443","1.0173344228948866","1.2183506744248527"
"3170","1.123465211050851","0.9578296840190887","1.2338106717382158"
"3171","1.0536575640950885","0.9221276938915253","1.2146797350474767"
"3172","1.0476365080901553","0.9247255751064846","1.207132807799748"
"3173","1.041420387370246","0.9106374127524239","1.1888405893530165"
"3174","1.1217203267983027","1.0813840755394526","1.1893464922904968"
"3175","1.1309957180704389","0.9621195452553886","1.2400383480957575"
"3176","1.0869112985474723","1.0115896463394165","1.178305527993611"
"3177","1.079752973147801","1.0349719779832023","1.138509145804814"
"3178","0.9960728913545609","0.939492295895304","1.0617571558271135"
"3179","1.0938579601900917","0.9860488772392273","1.196379963840757"
"3180","1.033560790334429","0.8710332299981799","1.1416544275624412"
"3181","1.01195296219417","0.825685475553785","1.119417096887316"
"3182","1.1130140168326244","0.9226751157215664","1.331352323293686"
"3183","1.091300996712276","1.0211510785988398","1.2270171727452959"
"3184","1.1192094027996062","0.9642108636243003","1.1970093250274658"
"3185","1.0782381968838828","0.8694834751742226","1.300976574420929"
"3186","1.1251254175390515","0.9067407889025552","1.2853298314980097"
"3187","1.111541530915669","1.0077412383896964","1.2776542433670588"
"3188","0.999449576650347","0.8844901323318481","1.1841017391000475"
"3189","1.0259291401931219","0.9368226528167725","1.1363507083484106"
"3190","1.1014829533440724","0.9548021852970123","1.2636426516941615"
"3191","1.0881448251860482","0.9224091044494084","1.365959835903985"
"3192","1.0690518651689802","0.8914728505270821","1.246274662869317"
"3193","1.0742430448532105","0.8914122240883964","1.2687029242515564"
"3194","1.0396646346364702","0.9560019842215947","1.1781237721443176"
"3195","1.1217376470565799","1.0224363335541315","1.2213535393987383"
"3196","1.080774107149669","0.9707762556416648","1.1994701496192388"
"3197","1.0667514477457318","0.9978768655232021","1.1908072318349565"
"3198","1.057950508594513","0.9993941911629268","1.148838915995189"
"3199","1.1058764968599593","0.914491879088538","1.2643388680049352"
"3200","1.1075487903186252","1.0233614018985204","1.1830351224967413"
"3201","1.1086263256413595","1.0086068979331426","1.225789223398481"
"3202","0.9663928636482785","0.9201673141547612","1.0590853563376836"
"3203","1.010126057267189","0.8653902156012399","1.2128771117755346"
"3204","1.1599495121410917","0.9948463567665645","1.424263937132699"
"3205","1.0604992278984615","0.9872477224894932","1.2165674311774117"
"3206","1.0222873581307275","0.9253559815032142","1.0761077446596963"
"3207","1.0668711747441975","1.0080669053963252","1.1648561443601335"
"3208","1.1416860869952612","0.9202996747834342","1.3079466095992498"
"3209","1.0899269657475608","0.850488862821034","1.2509848305157252"
"3210","1.0924367334161487","0.8587656106267657","1.2627273457390922"
"3211","1.1441341476781026","0.9693751931190491","1.2348036680902754"
"3212","1.134367675440652","0.9731548087937492","1.2606461559023177"
